ΤΚ,Περιοχή,Ζώνη,"Συνολική κατανάλωση","Ημέρες κατανάλωσης","Μέση ημερήσια κατανάλωση","Πλήθος παροχών","Μήνας κατανάλωσης"
18533,ΚΡΗΤΙΚΑ,"Κλάση Δ",132,93,1.42,3,01/2025
18533,"ΛΑΚΚΑ ΒΑΒΟΥΛΑ","Κλάση A",241,7378,0.03,266,01/2025
18533,"ΛΑΚΚΑ ΒΑΒΟΥΛΑ","Κλάση Β","3,765",14111,0.27,496,01/2025
18533,"ΛΑΚΚΑ ΒΑΒΟΥΛΑ","Κλάση Γ","1,441",2364,0.61,88,01/2025
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,"Κλάση A",450,16884,0.03,607,01/2025
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,"Κλάση Β","6,318",24199,0.26,879,01/2025
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,"Κλάση Γ","2,395",3902,0.61,163,01/2025
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,"Κλάση Δ",929,518,1.79,21,01/2025
18533,ΜΥΡΤΙΔΙΩΤΙΣΣΑ,"Κλάση Ε",983,127,7.74,7,01/2025
18533,ΠΕΙΡΑΙΑΣ,"Κλάση A",2,93,0.02,3,01/2025
18533,ΠΕΙΡΑΙΑΣ,"Κλάση Β",29,124,0.23,4,01/2025
18533,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση A",75,3250,0.02,117,01/2025
18533,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Β","1,847",6631,0.28,233,01/2025
18533,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Γ","1,171",1837,0.64,69,01/2025
18533,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Δ",175,147,1.19,6,01/2025
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,"Κλάση A",172,8264,0.02,298,01/2025
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,"Κλάση Β","2,865",10630,0.27,389,01/2025
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,"Κλάση Γ","1,124",1687,0.67,73,01/2025
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,"Κλάση Δ","1,508",805,1.87,33,01/2025
18533,ΤΟΥΡΚΟΛΙΜΑΝΟ,"Κλάση Ε","2,366",155,15.27,5,01/2025
18534,ΔΗΜΟΤΙΚΟ,"Κλάση A",69,2516,0.03,94,01/2025
18534,ΔΗΜΟΤΙΚΟ,"Κλάση Β",689,3208,0.21,118,01/2025
18534,ΔΗΜΟΤΙΚΟ,"Κλάση Γ",153,245,0.62,11,01/2025
18534,ΔΗΜΟΤΙΚΟ,"Κλάση Δ",171,76,2.25,3,01/2025
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,"Κλάση A",803,27367,0.03,988,01/2025
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,"Κλάση Β","8,952",36678,0.24,1308,01/2025
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,"Κλάση Γ","2,462",3905,0.63,153,01/2025
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,"Κλάση Δ",838,477,1.76,20,01/2025
18534,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,"Κλάση Ε","1,357",93,14.59,3,01/2025
18534,ΚΑΣΤΕΛΛΑ,"Κλάση A",13,565,0.02,21,01/2025
18534,ΚΑΣΤΕΛΛΑ,"Κλάση Β",95,335,0.28,13,01/2025
18534,ΚΑΣΤΕΛΛΑ,"Κλάση Γ",93,124,0.75,6,01/2025
18534,ΚΑΣΤΕΛΛΑ,"Κλάση Δ",159,123,1.29,5,01/2025
18534,ΚΡΗΤΙΚΑ,"Κλάση A",809,25557,0.03,938,01/2025
18534,ΚΡΗΤΙΚΑ,"Κλάση Β","10,164",41117,0.25,1453,01/2025
18534,ΚΡΗΤΙΚΑ,"Κλάση Γ","2,693",4336,0.62,171,01/2025
18534,ΚΡΗΤΙΚΑ,"Κλάση Δ",294,166,1.77,8,01/2025
18534,ΠΑΡΑΣΚΕΥΑ,"Κλάση A",177,6226,0.03,220,01/2025
18534,ΠΑΡΑΣΚΕΥΑ,"Κλάση Β","2,442",10022,0.24,346,01/2025
18534,ΠΑΡΑΣΚΕΥΑ,"Κλάση Γ",715,1110,0.64,42,01/2025
18534,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση A",410,16416,0.02,571,01/2025
18534,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Β","4,719",18501,0.26,661,01/2025
18534,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Γ","1,652",2627,0.63,109,01/2025
18534,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Δ",681,390,1.75,18,01/2025
18534,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Ε",647,111,5.83,5,01/2025
18534,"ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ","Κλάση A",208,6892,0.03,249,01/2025
18534,"ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ","Κλάση Β","2,566",10135,0.25,358,01/2025
18534,"ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ","Κλάση Γ",711,1134,0.63,46,01/2025
18534,"ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ","Κλάση Δ",860,364,2.36,14,01/2025
18534,"ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ","Κλάση Ε",491,73,6.73,3,01/2025
18534,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση A",199,7265,0.03,257,01/2025
18534,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Β","2,893",11635,0.25,405,01/2025
18534,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Γ",881,1402,0.63,55,01/2025
18534,"ΠΡΟΦ. ΗΛΙΑΣ","Κλάση Δ",150,76,1.97,3,01/2025
18535,ΔΗΜΟΤΙΚΟ,"Κλάση A",105,3382,0.03,124,01/2025
18535,ΔΗΜΟΤΙΚΟ,"Κλάση Β",495,2396,0.21,92,01/2025
18535,ΔΗΜΟΤΙΚΟ,"Κλάση Γ",286,443,0.65,19,01/2025
18535,ΔΗΜΟΤΙΚΟ,"Κλάση Δ",875,376,2.33,14,01/2025
18535,ΔΗΜΟΤΙΚΟ,"Κλάση Ε",91,16,5.68,2,01/2025
18535,ΚΕΝΤΡΟ,"Κλάση A",358,16305,0.02,549,01/2025
18535,ΚΕΝΤΡΟ,"Κλάση Β","1,779",7468,0.24,278,01/2025
18535,ΚΕΝΤΡΟ,"Κλάση Γ","1,183",1742,0.68,72,01/2025
18535,ΚΕΝΤΡΟ,"Κλάση Δ","1,567",781,2.01,32,01/2025
18535,ΚΕΝΤΡΟ,"Κλάση Ε",772,87,8.88,5,01/2025
18535,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση A",87,3227,0.03,114,01/2025
18535,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Β",689,2924,0.24,108,01/2025
18535,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Γ",256,395,0.65,19,01/2025
18535,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Δ",690,356,1.94,13,01/2025
18535,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Ε",609,62,9.82,2,01/2025
18535,ΤΕΡΨΙΘΕΑ,"Κλάση A","1,531",56645,0.03,1975,01/2025
18535,ΤΕΡΨΙΘΕΑ,"Κλάση Β","10,039",43786,0.23,1583,01/2025
18535,ΤΕΡΨΙΘΕΑ,"Κλάση Γ","3,053",4691,0.65,199,01/2025
18535,ΤΕΡΨΙΘΕΑ,"Κλάση Δ","2,536",1343,1.89,61,01/2025
18535,ΤΕΡΨΙΘΕΑ,"Κλάση Ε","1,707",251,6.80,11,01/2025
18536,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση A",100,3451,0.03,122,01/2025
18536,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Β","1,058",4395,0.24,155,01/2025
18536,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Γ",265,431,0.61,16,01/2025
18536,ΒΡΥΩΝΗ,"Κλάση A",451,15768,0.03,557,01/2025
18536,ΒΡΥΩΝΗ,"Κλάση Β","4,418",18291,0.24,648,01/2025
18536,ΒΡΥΩΝΗ,"Κλάση Γ","1,048",1720,0.61,68,01/2025
18536,ΒΡΥΩΝΗ,"Κλάση Δ",399,185,2.16,10,01/2025
18536,ΖΑΝΕΙΟ,"Κλάση A",897,30052,0.03,1077,01/2025
18536,ΖΑΝΕΙΟ,"Κλάση Β","8,728",36385,0.24,1305,01/2025
18536,ΖΑΝΕΙΟ,"Κλάση Γ","2,134",3481,0.61,143,01/2025
18536,ΖΑΝΕΙΟ,"Κλάση Δ",321,219,1.47,11,01/2025
18536,ΖΑΝΕΙΟ,"Κλάση Ε",231,34,6.80,3,01/2025
18536,ΚΕΝΤΡΟ,"Κλάση A",225,9049,0.02,312,01/2025
18536,ΚΕΝΤΡΟ,"Κλάση Β","1,449",6041,0.24,223,01/2025
18536,ΚΕΝΤΡΟ,"Κλάση Γ",731,1095,0.67,46,01/2025
18536,ΚΕΝΤΡΟ,"Κλάση Δ","1,110",443,2.51,20,01/2025
18536,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση A",130,4422,0.03,165,01/2025
18536,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Β","1,247",5545,0.22,203,01/2025
18536,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Γ",388,633,0.61,30,01/2025
18536,ΠΑΣΑΛΙΜΑΝΙ,"Κλάση Δ",506,237,2.14,12,01/2025
18536,ΠΕΙΡΑΙΚΗ,"Κλάση A",24,1206,0.02,42,01/2025
18536,ΠΕΙΡΑΙΚΗ,"Κλάση Β",343,1412,0.24,49,01/2025
18536,ΠΕΙΡΑΙΚΗ,"Κλάση Γ",115,172,0.67,6,01/2025
18536,ΤΕΡΨΙΘΕΑ,"Κλάση A","1,255",42088,0.03,1493,01/2025
18536,ΤΕΡΨΙΘΕΑ,"Κλάση Β","10,107",42457,0.24,1526,01/2025
18536,ΤΕΡΨΙΘΕΑ,"Κλάση Γ","2,081",3330,0.62,141,01/2025
18536,ΤΕΡΨΙΘΕΑ,"Κλάση Δ","1,092",683,1.60,32,01/2025
18536,ΤΕΡΨΙΘΕΑ,"Κλάση Ε",636,103,6.18,4,01/2025
18536,ΦΡΕΑΤΤΥΔΑ,"Κλάση A",102,3331,0.03,118,01/2025
18536,ΦΡΕΑΤΤΥΔΑ,"Κλάση Β",805,3512,0.23,125,01/2025
18536,ΦΡΕΑΤΤΥΔΑ,"Κλάση Γ",179,270,0.66,11,01/2025
18536,ΦΡΕΑΤΤΥΔΑ,"Κλάση Δ",117,48,2.44,2,01/2025
18537,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση A","1,011",34909,0.03,1237,01/2025
18537,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Β","13,442",53929,0.25,1884,01/2025
18537,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Γ","3,451",5479,0.63,212,01/2025
18537,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Δ",554,295,1.88,14,01/2025
18537,"ΑΓ. ΝΕΙΛΟΣ","Κλάση A",180,6155,0.03,199,01/2025
18537,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Β","1,485",6245,0.24,202,01/2025
18537,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Γ",227,372,0.61,12,01/2025
18537,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Δ",132,62,2.13,2,01/2025
18537,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Ε",526,62,8.48,2,01/2025
18537,ΒΡΥΩΝΗ,"Κλάση A",555,20244,0.03,656,01/2025
18537,ΒΡΥΩΝΗ,"Κλάση Β","5,853",24133,0.24,781,01/2025
18537,ΒΡΥΩΝΗ,"Κλάση Γ","1,355",2123,0.64,70,01/2025
18537,ΒΡΥΩΝΗ,"Κλάση Δ",477,248,1.92,8,01/2025
18537,ΖΑΝΕΙΟ,"Κλάση A",588,21142,0.03,750,01/2025
18537,ΖΑΝΕΙΟ,"Κλάση Β","6,471",26474,0.24,933,01/2025
18537,ΖΑΝΕΙΟ,"Κλάση Γ","1,597",2689,0.59,107,01/2025
18537,ΖΑΝΕΙΟ,"Κλάση Δ",212,153,1.39,7,01/2025
18537,ΚΑΛΛΙΠΟΛΗ,"Κλάση A",146,5255,0.03,174,01/2025
18537,ΚΑΛΛΙΠΟΛΗ,"Κλάση Β","1,806",7585,0.24,252,01/2025
18537,ΚΑΛΛΙΠΟΛΗ,"Κλάση Γ",487,825,0.59,29,01/2025
18537,ΚΑΛΛΙΠΟΛΗ,"Κλάση Δ",84,37,2.26,2,01/2025
18537,ΠΕΙΡΑΙΑΣ,"Κλάση A",13,589,0.02,20,01/2025
18537,ΠΕΙΡΑΙΑΣ,"Κλάση Β",155,662,0.23,24,01/2025
18537,ΠΕΙΡΑΙΑΣ,"Κλάση Γ",119,175,0.68,7,01/2025
18537,ΠΕΙΡΑΙΚΗ,"Κλάση A",78,2618,0.03,98,01/2025
18537,ΠΕΙΡΑΙΚΗ,"Κλάση Β","1,284",4890,0.26,170,01/2025
18537,ΠΕΙΡΑΙΚΗ,"Κλάση Γ",391,575,0.68,23,01/2025
18537,ΠΕΙΡΑΙΚΗ,"Κλάση Δ",158,114,1.38,6,01/2025
18537,ΤΕΛΩΝΕΙΟ,"Κλάση A",47,1891,0.02,61,01/2025
18537,ΤΕΛΩΝΕΙΟ,"Κλάση Β",151,806,0.19,26,01/2025
18537,ΤΕΛΩΝΕΙΟ,"Κλάση Γ",85,124,0.68,4,01/2025
18537,ΤΕΛΩΝΕΙΟ,"Κλάση Δ",399,217,1.84,7,01/2025
18537,ΤΕΡΨΙΘΕΑ,"Κλάση A",40,916,0.04,34,01/2025
18537,ΤΕΡΨΙΘΕΑ,"Κλάση Β",243,1037,0.23,38,01/2025
18537,ΤΕΡΨΙΘΕΑ,"Κλάση Γ",78,124,0.63,4,01/2025
18537,ΦΡΕΑΤΤΥΔΑ,"Κλάση A",368,13214,0.03,472,01/2025
18537,ΦΡΕΑΤΤΥΔΑ,"Κλάση Β","4,641",18952,0.24,669,01/2025
18537,ΦΡΕΑΤΤΥΔΑ,"Κλάση Γ","1,013",1661,0.61,70,01/2025
18537,ΦΡΕΑΤΤΥΔΑ,"Κλάση Δ",301,165,1.82,7,01/2025
18538,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση A",13,372,0.04,12,01/2025
18538,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Β",159,620,0.26,20,01/2025
18538,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Γ",75,124,0.61,4,01/2025
18538,"ΑΓ. ΝΕΙΛΟΣ","Κλάση A","1,239",41573,0.03,1343,01/2025
18538,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Β","18,223",69967,0.26,2257,01/2025
18538,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Γ","4,307",6975,0.62,225,01/2025
18538,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Δ",267,217,1.23,7,01/2025
18538,"ΒΑΣ. ΠΕΡΙΠΤΕΡΟ","Κλάση A",43,1953,0.02,63,01/2025
18538,"ΒΑΣ. ΠΕΡΙΠΤΕΡΟ","Κλάση Β",918,3503,0.26,113,01/2025
18538,"ΒΑΣ. ΠΕΡΙΠΤΕΡΟ","Κλάση Γ",547,868,0.63,28,01/2025
18538,ΒΡΥΩΝΗ,"Κλάση A",98,2697,0.04,87,01/2025
18538,ΒΡΥΩΝΗ,"Κλάση Β",936,3844,0.24,124,01/2025
18538,ΒΡΥΩΝΗ,"Κλάση Γ",148,248,0.60,8,01/2025
18538,ΚΑΛΛΙΠΟΛΗ,"Κλάση A",19,713,0.03,23,01/2025
18538,ΚΑΛΛΙΠΟΛΗ,"Κλάση Β",241,930,0.26,30,01/2025
18538,ΚΑΛΛΙΠΟΛΗ,"Κλάση Γ",76,124,0.61,4,01/2025
18538,ΠΕΙΡΑΙΑΣ,"Κλάση Β",28,93,0.30,3,01/2025
18538,ΤΕΛΩΝΕΙΟ,"Κλάση A",49,1612,0.03,53,01/2025
18538,ΤΕΛΩΝΕΙΟ,"Κλάση Β",247,806,0.31,26,01/2025
18538,ΤΕΛΩΝΕΙΟ,"Κλάση Γ",41,62,0.66,2,01/2025
18538,ΤΕΛΩΝΕΙΟ,"Κλάση Δ",174,125,1.39,5,01/2025
18538,ΥΔΡΑΙΙΚΑ,"Κλάση A",312,10757,0.03,347,01/2025
18538,ΥΔΡΑΙΙΚΑ,"Κλάση Β","4,362",16895,0.26,545,01/2025
18538,ΥΔΡΑΙΙΚΑ,"Κλάση Γ","1,197",1829,0.65,59,01/2025
18538,ΥΔΡΑΙΙΚΑ,"Κλάση Δ",298,217,1.38,7,01/2025
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση A",385,13361,0.03,438,01/2025
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Β","6,675",25885,0.26,835,01/2025
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Γ","2,791",4464,0.63,144,01/2025
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Δ",595,373,1.59,13,01/2025
18538,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Ε",303,33,9.19,3,01/2025
18539,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση A",116,3949,0.03,142,01/2025
18539,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Β","1,860",7258,0.26,254,01/2025
18539,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Γ",411,653,0.63,27,01/2025
18539,"ΑΓ. ΒΑΣΙΛΕΙΟΣ","Κλάση Δ",63,44,1.43,2,01/2025
18539,"ΑΓ. ΝΕΙΛΟΣ","Κλάση A",855,26753,0.03,863,01/2025
18539,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Β","13,194",50375,0.26,1625,01/2025
18539,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Γ","3,864",6293,0.61,203,01/2025
18539,"ΑΓ. ΝΕΙΛΟΣ","Κλάση Δ",641,434,1.48,14,01/2025
18539,ΚΑΛΛΙΠΟΛΗ,"Κλάση A","1,918",59190,0.03,1974,01/2025
18539,ΚΑΛΛΙΠΟΛΗ,"Κλάση Β","28,324",108177,0.26,3576,01/2025
18539,ΚΑΛΛΙΠΟΛΗ,"Κλάση Γ","7,571",12209,0.62,421,01/2025
18539,ΚΑΛΛΙΠΟΛΗ,"Κλάση Δ","1,053",615,1.71,22,01/2025
18539,ΠΕΙΡΑΙΚΗ,"Κλάση A",995,32398,0.03,1168,01/2025
18539,ΠΕΙΡΑΙΚΗ,"Κλάση Β","14,034",55398,0.25,1925,01/2025
18539,ΠΕΙΡΑΙΚΗ,"Κλάση Γ","4,030",6491,0.62,251,01/2025
18539,ΠΕΙΡΑΙΚΗ,"Κλάση Δ","1,387",667,2.08,28,01/2025
18539,ΠΕΙΡΑΙΚΗ,"Κλάση Ε",775,124,6.25,4,01/2025
18539,ΥΔΡΑΙΙΚΑ,"Κλάση A",28,1023,0.03,33,01/2025
18539,ΥΔΡΑΙΙΚΑ,"Κλάση Β",304,1333,0.23,43,01/2025
18539,ΥΔΡΑΙΙΚΑ,"Κλάση Γ",51,93,0.55,3,01/2025
18539,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση A",361,12101,0.03,391,01/2025
18539,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Β","5,538",21154,0.26,683,01/2025
18539,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Γ","1,821",2894,0.63,94,01/2025
18539,ΧΑΤΖΗΚΥΡΙΑΚΕΙΟ,"Κλάση Δ",253,144,1.76,5,01/2025
18540,ΑΠΟΛΛΩΝ,"Κλάση A",7,830,0.01,28,01/2025
18540,ΑΠΟΛΛΩΝ,"Κλάση Β",104,465,0.22,16,01/2025
18540,ΑΠΟΛΛΩΝ,"Κλάση Γ",31,38,0.81,3,01/2025
18540,ΑΠΟΛΛΩΝ,"Κλάση Δ",107,62,1.72,3,01/2025
18540,"ΓΕΦΥΡΑ ΚΑΛΑΜΑΚΙ","Κλάση A",3,178,0.02,6,01/2025
18540,"ΓΕΦΥΡΑ ΚΑΛΑΜΑΚΙ","Κλάση Β",35,132,0.26,5,01/2025
18540,ΚΑΛΑΜΑΚΙ,"Κλάση A",163,7434,0.02,266,01/2025
18540,ΚΑΛΑΜΑΚΙ,"Κλάση Β","2,182",8430,0.26,298,01/2025
18540,ΚΑΛΑΜΑΚΙ,"Κλάση Γ",818,1242,0.66,49,01/2025
18540,ΚΑΛΑΜΑΚΙ,"Κλάση Δ",246,114,2.15,7,01/2025
18540,ΚΑΜΙΝΙΑ,"Κλάση A",305,12254,0.02,440,01/2025
18540,ΚΑΜΙΝΙΑ,"Κλάση Β","4,576",17330,0.26,612,01/2025
18540,ΚΑΜΙΝΙΑ,"Κλάση Γ","1,720",2752,0.63,106,01/2025
18540,ΚΑΜΙΝΙΑ,"Κλάση Δ",193,114,1.70,7,01/2025
18540,ΛΕΥΚΑ,"Κλάση A",63,2620,0.02,95,01/2025
18540,ΛΕΥΚΑ,"Κλάση Β",934,3918,0.24,138,01/2025
18540,ΛΕΥΚΑ,"Κλάση Γ",308,503,0.61,19,01/2025
18540,"ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ","Κλάση A",30,1166,0.03,42,01/2025
18540,"ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ","Κλάση Β",89,455,0.20,19,01/2025
18540,"ΠΛΑΤΕΙΑ ΙΠΠΟΔΑΜΕΙΑΣ","Κλάση Δ",55,47,1.17,2,01/2025
18540,ΡΕΤΣΙΝΑ,"Κλάση A",128,5636,0.02,194,01/2025
18540,ΡΕΤΣΙΝΑ,"Κλάση Β",770,3193,0.24,121,01/2025
18540,ΡΕΤΣΙΝΑ,"Κλάση Γ",405,632,0.64,26,01/2025
18540,ΡΕΤΣΙΝΑ,"Κλάση Δ",264,198,1.34,9,01/2025
18541,ΑΠΟΛΛΩΝ,"Κλάση A",700,24409,0.03,869,01/2025
18541,ΑΠΟΛΛΩΝ,"Κλάση Β","14,659",53068,0.28,1853,01/2025
18541,ΑΠΟΛΛΩΝ,"Κλάση Γ","5,996",9660,0.62,399,01/2025
18541,ΑΠΟΛΛΩΝ,"Κλάση Δ","1,276",751,1.70,40,01/2025
18541,ΑΠΟΛΛΩΝ,"Κλάση Ε",460,74,6.21,6,01/2025
18541,ΚΑΜΙΝΙΑ,"Κλάση A","1,672",57792,0.03,2043,01/2025
18541,ΚΑΜΙΝΙΑ,"Κλάση Β","28,316",104532,0.27,3646,01/2025
18541,ΚΑΜΙΝΙΑ,"Κλάση Γ","10,639",17191,0.62,709,01/2025
18541,ΚΑΜΙΝΙΑ,"Κλάση Δ","2,262",1450,1.56,69,01/2025
18541,ΚΑΜΙΝΙΑ,"Κλάση Ε",544,76,7.16,4,01/2025
18541,ΛΕΥΚΑ,"Κλάση A",2,248,0.01,8,01/2025
18541,ΛΕΥΚΑ,"Κλάση Β",64,186,0.34,6,01/2025
18541,ΠΕΙΡΑΙΑΣ,"Κλάση A",15,528,0.03,18,01/2025
18541,ΠΕΙΡΑΙΑΣ,"Κλάση Β",305,1239,0.25,40,01/2025
18541,ΠΕΙΡΑΙΑΣ,"Κλάση Γ",65,124,0.52,4,01/2025
18542,ΚΑΜΙΝΙΑ,"Κλάση A",6,124,0.05,4,01/2025
18542,ΚΑΜΙΝΙΑ,"Κλάση Β",24,93,0.26,3,01/2025
18542,ΚΑΡΑΒΑΣ,"Κλάση A",70,1984,0.04,64,01/2025
18542,ΚΑΡΑΒΑΣ,"Κλάση Β",689,2573,0.27,83,01/2025
18542,ΚΑΡΑΒΑΣ,"Κλάση Γ",217,372,0.58,12,01/2025
18542,ΛΕΥΚΑ,"Κλάση A",69,2698,0.03,88,01/2025
18542,ΛΕΥΚΑ,"Κλάση Β","1,406",5548,0.25,179,01/2025
18542,ΛΕΥΚΑ,"Κλάση Γ",394,620,0.64,20,01/2025
18542,ΛΕΥΚΑ,"Κλάση Δ",77,62,1.24,2,01/2025
18542,ΝΙΚΑΙΑ,"Κλάση A",6,248,0.02,8,01/2025
18542,ΝΙΚΑΙΑ,"Κλάση Β",278,899,0.31,29,01/2025
18542,ΝΙΚΑΙΑ,"Κλάση Γ",53,93,0.57,3,01/2025
18542,"Π. ΚΟΚΚΙΝΙΑ","Κλάση A","1,107",39647,0.03,1279,01/2025
18542,"Π. ΚΟΚΚΙΝΙΑ","Κλάση Β","19,715",74121,0.27,2391,01/2025
18542,"Π. ΚΟΚΚΙΝΙΑ","Κλάση Γ","7,544",12121,0.62,391,01/2025
18542,"Π. ΚΟΚΚΙΝΙΑ","Κλάση Δ","1,412",806,1.75,26,01/2025
18542,ΠΕΙΡΑΙΑΣ,"Κλάση A",5,186,0.03,6,01/2025
18542,ΠΕΙΡΑΙΑΣ,"Κλάση Β",44,186,0.24,6,01/2025
18543,"ΑΓ. ΣΟΦΙΑ","Κλάση A",594,25466,0.02,822,01/2025
18543,"ΑΓ. ΣΟΦΙΑ","Κλάση Β","11,843",44485,0.27,1435,01/2025
18543,"ΑΓ. ΣΟΦΙΑ","Κλάση Γ","4,019",6386,0.63,206,01/2025
18543,"ΑΓ. ΣΟΦΙΑ","Κλάση Δ",332,217,1.53,7,01/2025
18543,"ΑΓ. ΣΟΦΙΑ","Κλάση Ε",485,62,7.82,2,01/2025
18543,ΓΕΦΥΡΑ,"Κλάση A",12,589,0.02,19,01/2025
18543,ΓΕΦΥΡΑ,"Κλάση Β",283,1023,0.28,33,01/2025
18543,ΓΕΦΥΡΑ,"Κλάση Γ",149,217,0.69,7,01/2025
18543,ΚΑΡΑΒΑΣ,"Κλάση A",355,13833,0.03,447,01/2025
18543,ΚΑΡΑΒΑΣ,"Κλάση Β","6,713",25110,0.27,810,01/2025
18543,ΚΑΡΑΒΑΣ,"Κλάση Γ","2,676",4371,0.61,141,01/2025
18543,ΚΑΡΑΒΑΣ,"Κλάση Δ",211,155,1.36,5,01/2025
18543,ΛΕΥΚΑ,"Κλάση A",589,21855,0.03,706,01/2025
18543,ΛΕΥΚΑ,"Κλάση Β","8,293",31124,0.27,1004,01/2025
18543,ΛΕΥΚΑ,"Κλάση Γ","3,483",5611,0.62,181,01/2025
18543,ΛΕΥΚΑ,"Κλάση Δ",779,434,1.80,14,01/2025
18543,ΜΑΝΙΑΤΙΚΑ,"Κλάση A",140,6913,0.02,223,01/2025
18543,ΜΑΝΙΑΤΙΚΑ,"Κλάση Β","2,997",10841,0.28,350,01/2025
18543,ΜΑΝΙΑΤΙΚΑ,"Κλάση Γ","1,361",2179,0.62,71,01/2025
18543,ΜΑΝΙΑΤΙΚΑ,"Κλάση Δ",132,93,1.42,3,01/2025
18543,ΟΔΗΓΗΤΡΙΑ,"Κλάση A",73,2697,0.03,87,01/2025
18543,ΟΔΗΓΗΤΡΙΑ,"Κλάση Β","1,635",5828,0.28,188,01/2025
18543,ΟΔΗΓΗΤΡΙΑ,"Κλάση Γ",848,1364,0.62,44,01/2025
18543,"Π. ΚΟΚΚΙΝΙΑ","Κλάση A",8,527,0.02,17,01/2025
